"accountID","creditLimit","maritalStatus","sex","education","income","accountSetupStatus","badFlag","age"
"A914800470634164",8.33053816239256,"Married","Female","Master",-17.6781865302473,"A","NO",35
"A914800858150833",-1.98850623445213,"Married","Male","Master",0.821130471304059,"A","NO",44
"A2181420346310920",1.48892743283883,"Single","Female","Undergraduate",-16.0608885250986,"A","Yes",34
"A914800516798254",-1.94106832549721,"Married","Male","Undergraduate",1.72574289143085,"A","NO",43
"A1829582562727210",16.1708918645866,"Single","Male","Undergraduate",-0.377993062138557,"A","NO",28
"A985157111900034",5.50938779764716,"Married","Male","Master",17.9521051794291,"A","NO",50
"A1829580912969020",0.718010206334293,"Married","Male","Undergraduate",14.4535533431917,"A","NO",51
"A1055521076230490",9.53023942716233,"Single","Female","Polytechnics",-2.49031394720078,"A","NO",27
"A844428158939301",1.15058399097249,"Married","Female","Undergraduate",-10.1638537552208,"A","NO",33
"A1829581106636910",-3.70130471712537,"Married","Female","Undergraduate",3.36897661909461,"A","NO",34
"A844427605344871",2.98195812496729,"Single","Male","Master",7.21363743767142,"A","NO",31
"A1055520922538680",-0.33986075596977,"Married","Female","Undergraduate",6.50582539848983,"A","NO",48
"A985156125895093",4.1400436230367,"Married","Male","Master",-1.9141557533294,"A","NO",36
"A1829581471051880",7.72820479511563,"Single","Male","Master",-15.7266923412681,"A","NO",31
"A844427488986931",8.9889842611365,"Married","Male","Undergraduate",-17.3534640856087,"A","NO",40
"A1055520600856870",6.13152321172785,"Married","Male","Undergraduate",16.2266241293401,"A","NO",54
"A844427528992677",-5.57965225474071,"Married","Male","Undergraduate",-19.8613698594272,"A","Yes",30
"A985157043352404",4.09987921070494,"Single","Male","Undergraduate",-6.41280974261463,"A","NO",32
"A844427204501906",1.00117306645215,"Married","Male","High School",-13.2958501018584,"A","NO",32
"A1688852628053640",-4.57929173195548,"Married","Male","Undergraduate",13.8332440517843,"A","NO",58
"A844427894347252",6.52121472482849,"Married","Male","Undergraduate",-13.1287661846727,"A","NO",59
"A1055521416368900",2.36811845414341,"Single","Male","Undergraduate",0.108136953786016,"A","NO",29
"A844428034154116",9.17148673843685,"Married","Male","Undergraduate",0.424792962148786,"A","NO",48
"A1688853618787120",6.83843212249782,"Married","Male","High School",10.835604025051,"A","NO",49
"A1055521388585580",7.57917226769496,"Single","Female","Undergraduate",-7.08101627416909,"A","NO",29
"A914800906098578",1.10021145186014,"Married","Male","Polytechnics",21125.552617928,"A","NO",46
"A1899945509116810",4.35002324509062,"Married","Male","Undergraduate",-18.0626724939793,"A","NO",30
"A423525231341788",1.85872809082735,"Married","Male","Undergraduate",-17.1849294099957,"A","NO",40
"A985157012337061",1.16039751696028,"Single","Male","Undergraduate",9.92662955075502,"A","NO",34
"A1899945484742260",-0.761453394904732,"Married","Male","Polytechnics",16.8400174193084,"A","NO",60
"A844428162000254",18.9293014490996,"Single","Female","Master",0.00278064049780369,"A","NO",29
"A914800559988893",6.98040724590328,"Single","Male","Undergraduate",-13.7035487871617,"A","NO",31
"A985156726459517",-3.15936775895488,"Married","Male","Undergraduate",14.4685528520495,"A","NO",41
"A985157022763655",4.58892286781129,"Married","Male","Polytechnics",-8.89623362571001,"A","NO",33
"A914800149161428",6.98003495207895,"Married","Male","Master",17.9383220337331,"A","NO",34
"A985156259089954",-0.909436566209421,"Married","Male","High School",-4.39106916077435,"A","NO",42
"A914801001683465",0.850290217496455,"Married","Male","Master",-17.2165933437645,"A","NO",41
"A1899946792520550",11.17955138887,"Married","Male","Master",-10.2495442982763,"A","NO",42
"A1759222230027810",3.831183535791,"Married","Male","Undergraduate",3.19821731187403,"A","NO",74
"A1055521222154100",-1.33021940010972,"Single","Male","Master",-4.26248082891107,"A","NO",36
"A914800576349635",-1.42839224511758,"Married","Male","Undergraduate",17.0286138169467,"A","NO",32
"A844428147255122",5.34007555000391,"Married","Male","Undergraduate",6.48244494572282,"A","NO",44
"A844428172963308",8.61120922066923,"Married","Male","High School",33374.1925840173,"A","NO",48
"A914800157638107",0.528539049433545,"Married","Male","Polytechnics",-3.16086608916521,"A","NO",47
"A985156973541244",-4.11145624758396,"Single","Male","Undergraduate",-11.5467899944633,"A","NO",31
"A1759221408162520",5.95917189020012,"Single","Male","Undergraduate",-0.547191817313433,"A","NO",34
"A1055520760543010",1.71021565215569,"Married","Male","Master",-2.74557428434491,"A","NO",38
"A844428045600756",10.9214634395894,"Single","Male","Undergraduate",-13.3633746393025,"A","NO",34
"A1899946441458190",2.97834180560987,"Married","Male","Undergraduate",12.3617265652865,"A","NO",36
"A1055521114231130",6.92115171415266,"Single","Male","Undergraduate",-18.47132707946,"A","NO",33
"A985156403669973",3.99834772933554,"Single","Male","Master",15.3291135467589,"A","NO",35
"A844428059434049",8.26143098220508,"Married","Male","Undergraduate",-3.12987546436489,"A","NO",47
"A1055521411884290",-10.9118498021895,"Married","Male","Master",17.8955349698663,"A","NO",44
"A1688853692762860",9.61029208396189,"Single","Male","Master",-7.16045377776027,"A","NO",36
"A844427979991056",5.31111027195863,"Married","Male","Undergraduate",-6.79070278070867,"A","NO",42
"A1688852283281350",5.99168578494806,"Single","Female","Undergraduate",-8.15465304069221,"A","NO",30
"A985156903387392",3.27057279235963,"Single","Male","Undergraduate",3.03874923847616,"A","NO",27
"A914800873607730",-2.52088268535212,"Married","Female","Undergraduate",8.3349113445729,"A","NO",45
"A914801056138760",5.42902002038155,"Married","Male","Master",-1.87522371299565,"A","NO",53
"A844427987310865",0.95188666242361,"Single","Female","Master",-15.9772078040987,"A","NO",38
"A844428052577557",9.86053238175809,"Single","Male","Undergraduate",-3.20600137114525,"A","NO",30
"A985156979141360",11.0685674886378,"Single","Male","Polytechnics",-10.725411279127,"A","NO",30
"A985156349313887",2.54035423418786,"Married","Male","Undergraduate",-1.08928884379566,"A","NO",35
"A985157011743303",-9.55179450852703,"Married","Male","Master",-2.52388810738921,"A","NO",34
"A914800680125787",-5.22828950781375,"Single","Male","High School",-6.13270001485944,"A","NO",35
"A914801021372505",-1.0397290841639,"Single","Male","Undergraduate",4.40138407051563,"A","NO",33
"A914801133248825",10.5898775262032,"Married","Male","Master",10.6439221184701,"A","NO",44
"A914800216662184",0.658680470577442,"Single","Male","Undergraduate",9.02591980062425,"A","Yes",31
"A1055521029102560",9.12124745276756,"Single","Male","Undergraduate",17.9788331314921,"A","NO",30
"A1829582536471550",4.11919115435146,"Single","Male","Undergraduate",-13.8338734582067,"A","NO",30
"A1055520671317000",11.7497664795229,"Married","Male","Undergraduate",-18.5668249614537,"A","NO",56
"A985156971499118",-3.92174665469117,"Single","Male","Undergraduate",17.0542947296053,"A","NO",30
"A844427615820229",7.37845413616113,"Single","Male","Undergraduate",-1.46542607806623,"A","NO",27
"A914791527358839",4.30086376260221,"Single","Male","Undergraduate",-13.5123841185123,"A","NO",30
"A844428073661617",13.2998818807937,"Single","Male","Undergraduate",-12.5934620574117,"A","NO",31
"A844427206381790",0.120918803056702,"Single","Female","Undergraduate",3.00406709313393,"A","NO",32
"A914801031508056",0.27941414528247,"Single","Male","Undergraduate",-4.71340640448034,"A","NO",29
"A914800329112851",4.67845364141278,"Married","Male","Master",19.5291011407971,"A","Yes",64
"A1055520595455780",10.8787107951567,"Single","Male","Undergraduate",-14.3015672825277,"A","NO",32
"A914801119939407",2.26191323230043,"Married","Male","Undergraduate",4.06546168029308,"A","NO",34
"A844427159408449",6.30963359220698,"Single","Male","Polytechnics",-19.7555344644934,"A","NO",32
"A844427975027950",-1.62049257349595,"Single","Female","Master",3.19828309118748,"A","NO",31
"A1055521400493130",10.6580193499336,"Single","Male","Master",9.78951370343566,"A","NO",33
"A1055521123876520",4.15866807844024,"Single","Male","Undergraduate",-8.9910513907671,"A","NO",32
"A308032043378919",-0.161809065084904,"Married","Male","Undergraduate",6.13758350722492,"A","NO",37
"A1829582636992610",4.78155726482626,"Married","Male","Master",-7.24777774885297,"A","NO",38
"A1688852762822020",0.350312288558111,"Married","Male","Undergraduate",5.14492529444396,"A","NO",37
"A914800897032076",2.37088350810856,"Single","Male","Undergraduate",-14.7296949569136,"A","NO",29
"A1899945960064630",-4.31044736209512,"Single","Male","Master",11.0046097356826,"A","NO",30
"A914800856501772",1.09112844736874,"Single","Male","Undergraduate",-19.1795950010419,"A","NO",28
"A1899945731268940",4.09971467697993,"Single","Male","Undergraduate",5.46240782365203,"A","NO",29
"A844427153951040",8.55117188239936,"Married","Male","Master",17703.4057702124,"A","NO",50
"A1829582106418840",2.00919311001897,"Married","Male","Master",9.75586069747806,"A","NO",49
"A985157054072370",1.86858932296466,"Married","Male","Undergraduate",-9.2205776181072,"A","NO",36
"A844427459574355",16.5801917197946,"Married","Male","Undergraduate",15.654974533245,"A","NO",42
"A914801014377527",-5.82028295166884,"Single","Male","Undergraduate",-2.93355421163142,"A","NO",33
"A844428168949716",-4.05980780421942,"Single","Male","Master",-8.13631093129516,"A","NO",30
"A1055521492417890",11.1093924345532,"Married","Female","Undergraduate",-9.59240417927504,"A","NO",59
"A914800288979956",-2.73005938431993,"Married","Male","Polytechnics",-1.60622878931463,"A","NO",41
"A1055521506919340",1.16156532894727,"Single","Male","Master",19.2081201449037,"A","NO",31
"A985156614190783",-3.03092114008032,"Married","Male","Undergraduate",-15.3667167108506,"A","NO",55
"A844427381033215",3.52185328122694,"Single","Male","Undergraduate",-12.0270148105919,"A","NO",29
"A1055520803571660",18.9193060392197,"Married","Male","Undergraduate",-5.05124192684889,"A","NO",45
"A914801005161241",7.79838952104189,"Single","Male","Undergraduate",-15.0462749321014,"A","NO",42
"A1055521002553350",1.49015947515238,"Single","Female","Undergraduate",7.30217196978629,"A","Yes",34
"A365247797019113",10.5782514586104,"Married","Male","Master",-9.73967562429607,"A","NO",50
"A914801028266576",6.47084097188804,"Married","Male","Undergraduate",-6.11603417433798,"A","NO",60
"A844428015503236",2.14054315321241,"Married","Female","Master",16.5425131190568,"A","NO",38
"A844427375733429",0.699584792729467,"Married","Female","Master",-11.9427336845547,"A","NO",37
"A844428045491189",5.70846190375369,"Single","Male","Undergraduate",14.2473075352609,"A","NO",29
"A844428035228334",3.48896333644725,"Married","Male","Undergraduate",8.83161585777998,"A","NO",33
"A1899946803082190",-5.79064252470713,"Single","Male","Undergraduate",18.5404532589018,"A","NO",33
"A985157096991496",-2.3712861311622,"Married","Male","Undergraduate",7.48264347203076,"A","NO",41
"A315453741376166",2.04898576291371,"Married","Male","Master",9.33294692076743,"A","NO",41
"A1759222234442890",-2.95868024486117,"Married","Male","Undergraduate",-18.9784274622798,"A","NO",46
"A1055521149501850",-8.58182801104989,"Married","Male","Master",6.06844812631607,"A","NO",35
"A844428067762109",-6.41126617904007,"Single","Male","Undergraduate",13.9219723735005,"A","NO",28
"A1055521424911420",6.43890760110691,"Married","Male","Middle School",-18.7215658184141,"A","NO",41
"A844428037937278",8.95092550107557,"Married","Male","Polytechnics",-8.59773483127356,"A","NO",38
"A844427778344937",-1.38909074146766,"Single","Male","Undergraduate",10819.2080667634,"A","NO",32
"A844428060858463",4.30189434814919,"Married","Male","Undergraduate",8.65245102904737,"A","NO",35
"A844428042232152",9.97125309665687,"Single","Male","Undergraduate",14.9006383772939,"A","NO",32
"A985157024027270",3.42148178185429,"Single","Female","Master",-12.7091282047331,"A","NO",29
"A1055521425332410",9.1418241573507,"Single","Male","Polytechnics",9.33263382874429,"A","NO",32
"A1899946977632390",8.40804707369022,"Married","Male","Undergraduate",-17.7716821152717,"A","NO",61
"A1055521303169840",3.29131413622387,"Married","Male","Undergraduate",-11.7883529700339,"A","NO",39
"A1055520672534500",3.39069013016112,"Single","Male","Polytechnics",4.7539371624589,"A","NO",33
"A1055521394844070",0.161470305348746,"Married","Male","High School",8.63484288565814,"A","NO",65
"A1055520573813270",5.16179225680418,"Single","Male","Undergraduate",1.98614883236587,"A","NO",29
"A1899947009495910",-1.0610983259771,"Married","Male","Undergraduate",11.698081381619,"A","NO",39
"A1759222165816350",6.67941160533484,"Single","Male","Polytechnics",8.63096439279616,"A","NO",32
"A985157021827253",-4.83106179158576,"Single","Male","Undergraduate",-14.2783895600587,"A","NO",27
"A914800147208064",7.44174802040868,"Single","Male","High School",12.8310857992619,"A","NO",27
"A1899946973863140",4.48020860338304,"Single","Female","Undergraduate",-18.7000856734812,"A","NO",28
"A985157016118868",-1.45182177894749,"Married","Male","Undergraduate",-4.16234619915485,"A","NO",27
"A985157088007686",-2.18094168521557,"Single","Male","Undergraduate",-7.8796611353755,"A","NO",32
"A844427134846862",5.17822940042522,"Married","Male","Undergraduate",-5.67923148162663,"A","NO",51
"A985156911807198",-0.55048408688046,"Married","Male","Undergraduate",-14.0865474473685,"A","NO",61
"A1759221565306810",1.03036246880703,"Single","Male","Master",18.623026823625,"A","NO",32
"A914800130157184",-1.5290899932906,"Married","Male","Master",-0.0947506818920374,"A","NO",37
"A309065446411064",5.0099607821675,"Single","Female","Polytechnics",19.2648927867413,"A","NO",29
"A985157128845111",16.1217521117097,"Single","Male","Undergraduate",11.8277750350535,"A","NO",28
"A1055521470927480",3.64884426655341,"Married","Male","Undergraduate",-6.04123895987868,"A","NO",31
"A914800958030628",13.2292824017843,"Married","Male","Undergraduate",-2.92172452434897,"A","NO",53
"A844427965728497",4.9805655667102,"Married","Male","Undergraduate",-17.7004034910351,"A","NO",44
"A985156356787797",7.05008747545909,"Married","Female","Undergraduate",88879.0624458492,"A","NO",43
"A914800152159695",-2.91841909652017,"Single","Male","Master",13.6083906330168,"A","NO",34
"A914800463145410",2.54912136217393,"Married","Male","Undergraduate",14.2050993815064,"A","NO",53
"A1055520645173020",-2.09947002065368,"Single","Male","Undergraduate",-10.6710703670979,"A","NO",29
"A316896849951214",1.10052721847687,"Married","Male","Undergraduate",7.90974682196975,"A","NO",47
"A1055521329520500",1.66041000359319,"Married","Male","Undergraduate",-18.30870276317,"A","NO",39
"A1055521391708120",15.7085730050309,"Married","Male","High School",1.01671013981104,"A","NO",39
"A985156997791219",4.39111932695005,"Married","Male","Undergraduate",-12.2148565854877,"A","NO",33
"A1055521505184470",1.81166385077126,"Single","Male","Undergraduate",-9.60312796756625,"A","NO",30
"A1899945610803520",0.969978131705895,"Single","Female","Undergraduate",10.9728089626878,"A","NO",48
"A294356861959740",-0.749159089237452,"Married","Male","Undergraduate",-12.1933821123093,"A","NO",43
"A985157112669883",3.96176837019902,"Single","Male","Undergraduate",3.07169728912413,"A","NO",34
"A1759221712907130",1.05954922070261,"Single","Male","Undergraduate",2.0839994866401,"A","NO",27
"A914800820384273",-1.20953951527644,"Married","Male","Master",13.1861238647252,"A","NO",35
"A1055520773384000",3.80060387312993,"Single","Male","Undergraduate",-19.6979583986104,"A","NO",30
"A985156720238250",1.14000420978945,"Single","Male","Undergraduate",-9.45131183601916,"A","NO",31
"A844428060270363",-3.24888320314605,"Married","Male","High School",12.2986604273319,"A","NO",36
"A844427723770593",8.27097960945219,"Single","Female","Undergraduate",16.4725566655397,"A","NO",36
"A1055520429453880",1.36842015153822,"Single","Male","Master",3.00534558482468,"A","NO",30
"A389645190495546",4.30140490610339,"Married","Male","Master",15.2057998254895,"A","NO",41
"A1899945814109530",10.7786368486034,"Married","Male","Master",-9.80440901592374,"A","NO",36
"A564049492701827",8.28032434349414,"Married","Male","Undergraduate",16.6771248821169,"A","NO",42
"A985157065228718",2.19027899364661,"Married","Female","Polytechnics",14.2887703236192,"A","NO",35
"A1055520732017270",-6.26001052900683,"Single","Male","Undergraduate",12.3155790194869,"A","NO",33
"A1055521454184340",3.16865441384912,"Single","Male","Middle School",14.3344695307314,"A","NO",34
"A985156727785091",1.94086100993864,"Single","Male","Polytechnics",-6.95529810152948,"A","NO",35
"A1899946551697230",11.6708334738491,"Single","Male","Undergraduate",11.732995742932,"A","NO",30
"A1829581671511060",4.49801848253142,"Married","Male","Undergraduate",15.6038004625589,"A","NO",57
"A1688852191592490",8.30873055510502,"Married","Male","Undergraduate",-17.7155966777354,"A","NO",69
"A985157004744331",5.83179868193623,"Married","Male","High School",5.89623902924359,"A","NO",36
"A1829581187262550",-1.49149955584574,"Single","Male","Polytechnics",-7.13704977184534,"A","NO",31
"A985156524441252",-0.899602379243821,"Single","Male","Master",8.5106491856277,"A","NO",30
"A1829581384613220",1.32033649222832,"Single","Male","Undergraduate",4.50605628080666,"A","NO",29
"A1759220810659620",-2.87138727429789,"Single","Male","Undergraduate",-16.7642411030829,"A","NO",30
"A914800517137763",1.629347922788,"Single","Male","Undergraduate",3.92775901593268,"A","NO",28
"A914800287001229",7.30919360223133,"Single","Male","Middle School",11.0883645899594,"A","NO",27
"A1055521366623320",5.79066926649958,"Single","Male","Middle School",17.018294846639,"A","NO",28
"A844427674207478",-3.96116698408127,"Married","Male","Undergraduate",9430.16559913754,"A","NO",31
"A914800746400869",3.26917048672028,"Married","Male","Undergraduate",12.0693295542151,"A","NO",36
"A1759220831402870",5.24103821918275,"Single","Male","Master",2.06354793161154,"A","NO",31
"A1055521358510760",-11.0980474978434,"Single","Female","Undergraduate",11.2525307387114,"A","NO",29
"A1055521263234830",-0.948820006368682,"Married","Female","Master",15.2672014012933,"A","NO",34
"A985156657080190",-10.428641910403,"Married","Male","Undergraduate",3.8187503349036,"A","NO",54
"A985155980884509",1.68145332323015,"Married","Male","Undergraduate",-16.6428465954959,"A","NO",37
"A1688852365505950",2.54847788076568,"Married","Male","Undergraduate",14.9372689146549,"A","NO",43
"A1055520577854460",1.54090799306892,"Married","Male","Undergraduate",-16.1239245533943,"A","NO",47
"A364078792513981",3.79060820555408,"Single","Female","Undergraduate",-19.7197048552334,"A","NO",28
"A844427710335020",-4.59170586901624,"Single","Male","Undergraduate",10.0464929360896,"A","NO",32
"A985157034883215",-5.4715043581007,"Married","Male","Master",-7.56006984040141,"A","NO",39
"A844428171968723",2.26025264459383,"Single","Male","Undergraduate",-4.11617860198021,"A","NO",30
"A1055521499630250",14.1010170587022,"Single","Male","Undergraduate",5.00418844632804,"A","NO",36
"A914801014053801",-4.39021677349787,"Married","Male","Undergraduate",-1.66259677149355,"A","NO",32
"A1055520596045310",14.3318364558099,"Single","Male","Undergraduate",13042.116252318,"A","NO",33
"A1759221536808650",5.82101561138313,"Single","Male","Master",-19.8346696048975,"A","NO",36
"A914800734230530",12.6595257018777,"Single","Female","Undergraduate",-18.7552547920495,"A","NO",27
"A844428052838776",14.4487221774105,"Married","Male","High School",-9.91462636739016,"A","NO",49
"A844427675707019",2.62997150483541,"Married","Male","Undergraduate",7.15275136753917,"A","NO",40
"A312361365216538",1.8403445001943,"Married","Male","Middle School",9.63560781441629,"A","NO",59
"A1829581379102690",9.81033053247817,"Married","Male","Polytechnics",4.90303179249167,"A","NO",44
"A1055520844125990",3.78855283575133,"Married","Male","Master",-4.28926213644445,"A","NO",51
"A1829582477674070",4.79164807389863,"Married","Male","Master",-15.764397373423,"A","NO",36
"A914801017576707",-2.13886313518602,"Married","Female","Undergraduate",2.31761013157666,"A","NO",59
"A985156950546852",-4.53004504611064,"Single","Male","Polytechnics",-16.4972315449268,"A","NO",33
"A1055521426657760",4.8707312370874,"Married","Female","Polytechnics",-3.57887675054371,"A","NO",56
"A1055521513215990",4.90982190681528,"Married","Male","Undergraduate",12.1654190216213,"A","NO",33
"A914800817795587",-0.391877600872889,"Single","Male","Undergraduate",-6.6976388450712,"A","NO",30
"A985156543719261",5.89973413696885,"Single","Male","Polytechnics",18.7853841949254,"A","NO",31
"A844428153267823",2.55923469872773,"Single","Male","Polytechnics",11.0720741003752,"A","NO",29
"A1829581211310420",2.63944261645526,"Single","Female","Undergraduate",-7.85067533142865,"A","NO",30
"A914801084169889",7.32044942731224,"Single","Male","Master",14.8065451532602,"A","NO",32
"A985156688944528",6.75945284617879,"Married","Male","Undergraduate",-16.5818999707699,"A","NO",41
"A1899945420972980",-7.17048280856758,"Married","Male","Middle School",-18.6680977232754,"A","NO",47
"A985156124183548",1.6317245214479,"Single","Male","Undergraduate",-0.220739282667637,"A","NO",29
"A1055521398700840",0.27932738065254,"Single","Male","Undergraduate",-0.101500358432531,"A","NO",32
"A914800172460046",4.5213393009156,"Single","Male","Polytechnics",4.51376425102353,"A","NO",34
"A844428144547073",-7.40810065649636,"Married","Male","Master",-2.17679613269866,"A","NO",35
"A914800433692579",8.17942044588924,"Married","Male","Master",17.5618485920131,"A","NO",54
"A985157012073644",3.82948548277281,"Single","Male","Master",-17.9413210321218,"A","NO",38
"A914800796562878",-2.55189855451602,"Married","Male","High School",7.73127981461585,"A","NO",40
"A914800842914808",7.41800487518776,"Married","Male","Undergraduate",-19.0470832865685,"A","NO",50
"A914801014218548",1.29064544029906,"Married","Male","Master",0.299225123599172,"A","NO",34
"A985157004506626",4.46961012700014,"Single","Female","Undergraduate",-2.49548862688243,"A","NO",32
"A1759221321328130",-4.14870496611577,"Single","Male","Undergraduate",-11.2906963936985,"A","NO",37
"A844428031041891",4.97840761480853,"Married","Male","Master",-18.1163129303604,"A","NO",48
"A1055521264876950",3.54060139494855,"Married","Male","Master",7.33376731164753,"A","NO",39
"A1055521061645430",13.0810436742166,"Single","Male","Undergraduate",-7.27319641038775,"A","NO",35
"A985156348762845",3.37962693470716,"Single","Female","Undergraduate",-11.7968484107405,"A","NO",33
"A1688852047440650",2.87138965557236,"Married","Female","Undergraduate",8.84585072286427,"A","NO",37
"A1899945974523230",0.4601125806747,"Single","Male","Undergraduate",-1.44979864358902,"A","NO",30
"A844427671294362",0.221210237862542,"Single","Male","Undergraduate",11.0609422065318,"A","NO",30
"A985156150975449",5.4909815146951,"Single","Male","Undergraduate",0.250367624685168,"A","NO",33
"A844427547028474",2.29033694586717,"Married","Male","Undergraduate",7.48162340372801,"A","NO",37
"A1055520939788220",-4.90131016633566,"Married","Male","Master",13.6569164227694,"A","NO",39
"A985156346378978",-1.43868896081112,"Single","Male","Master",17.1246745996177,"A","NO",32
"A914800914739596",-4.73931835161429,"Married","Male","Undergraduate",0.599379930645227,"A","NO",43
"A1055520536750990",-2.94026989724673,"Married","Male","Master",3.50129391998053,"A","NO",37
"A844427085427051",10.3501132539706,"Single","Male","Master",14.2565732635558,"A","NO",36
"A914800979794048",0.631614883585833,"Married","Male","Middle School",-6.50300084613264,"A","NO",47
"A844427991319969",4.93822989708185,"Married","Male","Polytechnics",39393.1583739351,"A","NO",40
"A844428086932208",4.64000423472561,"Married","Male","Undergraduate",19.3176423385739,"A","NO",49
"A844427489795905",6.37864535168652,"Single","Male","High School",-9.56882881931961,"A","NO",37
"A1055521101615690",5.34146696223877,"Married","Male","Polytechnics",-6.25667349435389,"A","NO",45
"A315043311911071",8.19907488742657,"Married","Male","Master",-19.4982192479074,"A","NO",34
"A985157080999635",-0.451504115920514,"Married","Male","Undergraduate",-5.73160232044756,"A","NO",45
"A844428162842599",5.69916117585544,"Married","Male","Undergraduate",8.23351935483515,"A","NO",55
"A310505940513900",-2.64931297442224,"Married","Male","Undergraduate",13.2544557563961,"A","NO",45
"A985156218236847",6.17030277487077,"Married","Male","Undergraduate",-15.2271733805537,"A","NO",49
"A844427728852965",4.80839304711856,"Married","Male","Master",17.4186124838889,"A","NO",49
"A1688852320377950",4.03057880221028,"Married","Male","Master",-18.6294324696064,"A","NO",46
"A914801137773942",1.88151538042538,"Married","Male","Undergraduate",-18.9975217077881,"A","NO",45
"A1055521462465490",-1.45855460358039,"Married","Male","Undergraduate",10.6683290097862,"A","NO",41
"A914801014082169",3.86962550571375,"Single","Male","Undergraduate",16602.7048247661,"A","NO",30
"A305077099750150",2.25016053288057,"Married","Female","Master",-17.1425773575902,"A","NO",35
"A1899945903208430",5.26053480524663,"Married","Male","Undergraduate",-13.6469800490886,"A","NO",58
"A365179075185931",10.1008475039499,"Married","Female","Undergraduate",5.97053300589323,"A","NO",41
"A844427852917532",8.89954835186154,"Single","Male","Master",17.896365178749,"A","NO",36
"A985156369935931",-0.459433887808584,"Single","Male","Undergraduate",-0.695240991190076,"A","NO",32
"A844427416283795",5.78144575744308,"Married","Male","High School",8.58276818878949,"A","NO",39
"A985156306655722",2.38178845667653,"Married","Male","Undergraduate",9.71378684975207,"A","NO",38
"A914800308040806",-1.04807275221963,"Married","Female","Undergraduate",7.32793631032109,"A","NO",31
"A844427169176718",6.8716364467293,"Single","Female","Undergraduate",3.62364497035742,"A","NO",30
"A1899945716412360",-0.0708092777235432,"Single","Male","Master",6.69023212976754,"A","NO",30
"A914800555254056",-6.01846796586923,"Single","Female","High School",11.402124715969,"A","NO",28
"A1055521494539480",9.40055116372742,"Married","Male","Undergraduate",0.794868217781186,"A","NO",49
"A914800272486238",3.18923344194237,"Married","Male","Undergraduate",7.92561523616314,"A","NO",57
"A1055520561596670",6.03846603401937,"Married","Male","Polytechnics",8.4057926479727,"A","NO",53
"A844427528746506",1.19958722202946,"Married","Male","High School",5.40343880653381,"A","NO",42
"A1055520848313490",3.89089222422615,"Married","Male","Undergraduate",14.2402334697545,"A","NO",33
"A1055520864422570",4.28132174906414,"Married","Male","Polytechnics",-9.98663780279458,"A","NO",41
"A1055521450572980",1.0587870270228,"Single","Male","Master",4.05182164162397,"A","NO",27
"A294425786681929",8.49987940365728,"Single","Male","Master",12980.1324531808,"A","NO",33
"A1055520639326420",0.171248726032674,"Single","Male","Master",8.38112425990403,"A","NO",31
"A985156967937794",5.8190127422763,"Single","Male","Undergraduate",15.1153156533837,"A","NO",27
"A844428107519279",7.03143104732409,"Married","Male","Undergraduate",-3.28971364535391,"A","NO",37
"A914800595914259",3.72941209847946,"Single","Male","Polytechnics",-5.24206667207181,"A","NO",30
"A1759221011122310",7.21183800540026,"Single","Male","Master",-19.690471412614,"A","NO",30
"A1055521397303980",9.46915567658283,"Married","Male","Undergraduate",-2.88709050044417,"A","NO",27
"A1055520773719360",2.31106711783353,"Single","Female","Master",18005.9553193953,"A","NO",30
"A914801059515867",0.390172551870346,"Single","Male","Polytechnics",-10.2183349989355,"A","NO",33
"A313804474986035",6.05099131000414,"Single","Male","Undergraduate",1.29786790348589,"A","NO",39
"A844428129048965",3.74056243300438,"Married","Male","Middle School",0.21931798197329,"A","NO",44
"A914801009636260",-2.99823835834395,"Married","Female"," ",-7.18202915042639,"A","NO",48
"A985157033287460",10.3390086407363,"Married","Male","Undergraduate",-16.7370160482824,"A","NO",34
"A985156541169251",5.22155895812996,"Single","Male","Undergraduate",16.3180277310312,"A","NO",39
"A1899945625042190",1.93804329314455,"Married","Male","Undergraduate",15.0420853868127,"A","NO",46
"A985157008958971",-2.16802735815384,"Single","Female","Undergraduate",-13.2396024465561,"A","NO",35
"A389439749671155",0.131132473083213,"Single","Male","Master",-11.4604970347136,"A","NO",33
"A844427624699787",-0.358807658869773,"Married","Male","Master",-2.84676667302847,"A","NO",32
"A1055521390029390",-12.9888583542584,"Married","Male","Master",-11.7456148657948,"A","NO",38
"A985157019721200",-2.6586940711122,"Single","Female","Undergraduate",-3.15090762451291,"A","NO",29
"A914800755491792",-3.00908313711919,"Married","Male","Polytechnics",16.0586697701365,"A","Yes",48
"A1055520500467750",-1.82014884397201,"Married","Male","High School",6.19717799127102,"A","NO",61
"A1055520834124030",-2.37932205446344,"Single","Male","Undergraduate",6.96176424622536,"A","NO",34
"A985156113245481",3.07979210424144,"Single","Male","Undergraduate",4.15837254375219,"A","NO",34
"A844427342717293",1.24154757334478,"Single","Male","Undergraduate",10.5603131372482,"A","NO",36
"A985156407641811",-2.9580830697231,"Single","Male","Master",-9.00719885714352,"A","NO",42
"A844427818936750",4.66133395513892,"Single","Female","Master",8.53558614850044,"A","NO",35
"A1055521385362130",3.17982220416702,"Single","Female","Undergraduate",24002.6272527054,"A","NO",35
"A844428118788567",-1.20103016502317,"Single","Female","Master",-9.18622704222798,"A","Yes",32
