"account_id","amount_6","pur_6","bank_6","entmnt_6","jewellery_6","medical_6","others_6","petrol_6","restaurant_6","supermarket_6","telecom_6","travel_6","utility_6","avg_pur_amt_6","max_pur_amt_6","min_pur_amt_6","avg_interval_pur_6","max_interval_pur_6","min_interval_pur_6","credit_limit","marital_status","sex","education","income","bad_flag","age"
"a_1688853222452340",151.61,1,1,0,0,0,0,0,0,0,0,0,0,151.61,151.61,151.61,0,0,0,-4.57954744454473,"single","female","undergraduate",-5.42451199144125,"no",30
"a_1688853247429500",531.24,1,0,0,0,0,0,0,0,0,0,0,1,531.24,531.24,531.24,0,0,0,3.67845375667885,"married","male","master",15.3536946047097,"no",53
"a_1688853250754280",187.3442,1,1,0,0,0,0,0,0,0,0,0,0,187.3442,187.3442,187.3442,0,0,0,10.7884175804369,"married","female","polytechnics",9.5060387160629,"no",49
"a_1688853259228950",176.66415,1,0,0,0,0,0,0,0,0,0,0,0,176.66415,176.66415,176.66415,0,0,0,5.12866478980985,"single","male","master",6.21471839025617,"no",37
"a_1688853262594930",128.39,1,0,0,0,0,0,0,0,1,0,0,0,128.39,128.39,128.39,0,0,0,-3.11961174470652,"married","male","master",-11.5069604106247,"no",44
"a_1688853266245720",19.99,1,0,0,0,0,0,0,0,0,0,0,0,19.99,19.99,19.99,0,0,0,2.03910721550137,"married","female","undergraduate",8.62261776812375,"no",56
"a_1688853270272890",187.3442,1,0,0,0,0,0,1,0,0,0,0,0,187.3442,187.3442,187.3442,0,0,0,2.56043567529973,"single","male","undergraduate",17.7107225265354,"no",30
"a_1688853273503660",173.223251,1,1,0,0,0,0,0,0,0,0,0,0,173.223251,173.223251,173.223251,0,0,0,16.1214116179915,"single","male","undergraduate",-5.69153474643826,"no",38
"a_1688853295370640",5.3,1,0,0,0,0,0,0,1,0,0,0,0,5.3,5.3,5.3,0,0,0,15.1900771977771,"single","male","undergraduate",16.8389449175447,"no",29
"a_1688853296074990",1127.85,1,1,0,0,0,0,0,0,0,0,0,0,1127.85,1127.85,1127.85,0,0,0,-0.220103779507801,"married","female","master",0.0022932980209589,"no",32
"a_1688853301256690",176.66415,1,0,0,0,0,0,1,0,0,0,0,0,176.66415,176.66415,176.66415,0,0,0,3.71081219082139,"single","male","polytechnics",-1.54953638091683,"no",35
"a_1688853306324020",187.3442,1,1,0,0,0,0,0,0,0,0,0,0,187.3442,187.3442,187.3442,0,0,0,3.97957135814056,"married","male","undergraduate",-19.2100512050092,"no",37
"a_1688853306959090",69.99,1,1,0,0,0,0,0,0,0,0,0,0,69.99,69.99,69.99,0,0,0,1.54083756136801,"single","male","undergraduate",-14.7162876371294,"no",31
"a_1688853310183870",187.3442,1,0,0,0,0,0,0,0,0,0,0,0,187.3442,187.3442,187.3442,0,0,0,9.10894135925733,"married","male","undergraduate",-12.4133542273194,"no",43
"a_1688853346617290",63.59,1,1,0,0,0,0,0,0,0,0,0,0,63.59,63.59,63.59,0,0,0,3.07882653139532,"married","male","master",-7.58945775218308,"no",34
"a_1688853361401260",582.681502,1,1,0,0,0,0,0,0,0,0,0,0,582.681502,582.681502,582.681502,0,0,0,6.25049469358288,"married","male","undergraduate",-10.4577974788845,"no",69
"a_1688853374012870",5.43,1,0,0,0,0,0,0,0,0,1,0,0,5.43,5.43,5.43,0,0,0,-0.449981084111147,"married","male","undergraduate",-12.839248618111,"no",52
"a_1688853377106000",4.99,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,4.99,0,0,0,-3.19990976225492,"married","male","undergraduate",7.80944474041462,"no",38
"a_1688853384279630",725.2224,1,0,0,0,0,0,0,0,0,0,1,0,725.2224,725.2224,725.2224,0,0,0,-0.271998392105102,"married","male","undergraduate",-7.25015149451792,"no",45
"a_1688853397210710",173.223251,1,0,0,0,0,0,0,0,0,0,0,1,173.223251,173.223251,173.223251,0,0,0,0.068928315616213,"single","male","undergraduate",-11.1572331842035,"no",33
"a_1688853399417140",1529.02,1,0,1,0,0,0,0,0,0,0,0,0,1529.02,1529.02,1529.02,0,0,0,2.48816855251044,"married","male","undergraduate",9.21085365116596,"yes",47
"a_1688853422177070",116.44672,1,0,0,0,0,0,0,0,0,0,0,0,116.44672,116.44672,116.44672,0,0,0,1.16144543101732,"married","male","master",13.446179414168,"no",36
"a_1688853427710510",152.94,1,1,0,0,0,0,0,0,0,0,0,0,152.94,152.94,152.94,0,0,0,-4.19926558651868,"married","female","master",-16.2042450811714,"no",44
"a_1688853437562690",562.656591,1,0,0,0,0,0,0,0,0,1,0,0,562.656591,562.656591,562.656591,0,0,0,1.37846267201472,"married","male","master",24025.1112333965,"no",38
"a_1688853455831460",4.99,1,0,0,0,0,0,0,0,1,0,0,0,4.99,4.99,4.99,0,0,0,2.12821840885561,"married","male","master",-4.23530152067542,"no",34
"a_1688853459814910",113.8665,1,0,0,0,1,0,0,0,0,0,0,0,113.8665,113.8665,113.8665,0,0,0,1.11848056600522,"single","male","master",-9.37076019123197,"no",30
"a_1688853463349380",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,5.57813045579381,"married","male","undergraduate",9.80432206764817,"no",38
"a_1688853465054970",176.66415,1,0,0,0,0,0,0,0,0,0,0,0,176.66415,176.66415,176.66415,0,0,0,6.73932177205291,"single","male","master",6.91864841617644,"no",35
"a_1688853465975680",173.223251,1,0,0,0,0,0,1,0,0,0,0,0,173.223251,173.223251,173.223251,0,0,0,-0.478035583378747,"single","male","undergraduate",-0.394360655918717,"no",35
"a_1688853481134510",14.95,1,0,0,0,0,0,0,0,0,1,0,0,14.95,14.95,14.95,0,0,0,0.868767087304965,"single","male","undergraduate",10.3315710742027,"yes",32
"a_1688853484503300",5.4,1,0,0,0,1,0,0,0,0,0,0,0,5.4,5.4,5.4,0,0,0,15.9416976635465,"married","male","undergraduate",-14.5613882504404,"no",58
"a_1688853493236230",522.821791,1,1,0,0,0,0,0,0,0,0,0,0,522.821791,522.821791,522.821791,0,0,0,-0.668315545301885,"single","male","undergraduate",-11.8981759250164,"no",31
"a_1688853515821770",2770.2948,1,1,0,0,0,0,0,0,0,0,0,0,2770.2948,2770.2948,2770.2948,0,0,0,-4.75809519854933,"married","female","undergraduate",13.3983988966793,"no",51
"a_1688853516415030",806.0724,1,1,0,0,0,0,0,0,0,0,0,0,806.0724,806.0724,806.0724,0,0,0,1.96827085037623,"married","male","undergraduate",10.3913869988173,"no",32
"a_1688853516422860",868.6125,1,0,0,0,0,0,0,0,1,0,0,0,868.6125,868.6125,868.6125,0,0,0,-0.190203692547977,"married","female","undergraduate",3.97455984726548,"no",41
"a_1688853524321290",74.97,1,0,0,0,0,0,0,0,0,1,0,0,74.97,74.97,74.97,0,0,0,4.06051006579027,"married","male","master",-11.2800617795438,"no",43
"a_1688853524475730",717.16,1,1,0,0,0,0,0,0,0,0,0,0,717.16,717.16,717.16,0,0,0,2.7416972104013,"married","male","master",10.3175079543144,"no",37
"a_1688853532661080",134.766522,1,0,0,0,0,0,0,0,1,0,0,0,134.766522,134.766522,134.766522,0,0,0,10.9210192557676,"married","male","high_school",-13.0982811003923,"no",37
"a_1688853533574260",52.79,1,1,0,0,0,0,0,0,0,0,0,0,52.79,52.79,52.79,0,0,0,10.0019501283402,"single","male","undergraduate",-6.43988069146872,"no",45
"a_1688853533574390",99.96,1,0,0,0,0,0,0,0,0,0,0,0,99.96,99.96,99.96,0,0,0,2.86179906517547,"single","male","undergraduate",6.72053343616426,"no",32
"a_1688853533606010",173.223251,1,0,0,0,0,0,0,0,0,0,0,0,173.223251,173.223251,173.223251,0,0,0,8.54975139369629,"single","female","middle_school",-9.88857239484787,"no",30
"a_1688853536668530",233.19,1,1,0,0,0,0,0,0,0,0,0,0,233.19,233.19,233.19,0,0,0,0.47102923204191,"married","male","undergraduate",14.5022834185511,"no",35
"a_1688853536668650",235.39,1,0,0,0,0,0,0,0,0,1,0,0,235.39,235.39,235.39,0,0,0,2.17923985165264,"single","male","master",4.77194145321846,"no",30
"a_1688853542012190",219.99,1,0,0,0,0,0,0,0,0,0,0,0,219.99,219.99,219.99,0,0,0,-0.0981684103617448,"single","male","master",0.398401534184813,"no",28
"a_1688853563276080",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,6.69161657628324,"married","female","undergraduate",8.31609582528472,"no",37
"a_1688853570102310",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,1.57829090906587,"married","male","undergraduate",-13.8021924067289,"no",51
"a_1688853571985230",181.953,1,1,0,0,0,0,0,0,0,0,0,0,181.953,181.953,181.953,0,0,0,11.0289239482023,"single","female","undergraduate",-0.615024976432323,"no",31
"a_1688853573715760",227.95,1,0,0,0,0,0,0,0,0,0,0,0,227.95,227.95,227.95,0,0,0,2.65165695753321,"single","female","undergraduate",5.37961736321449,"no",39
"a_1688853592712550",75.59,1,0,0,0,0,0,0,0,0,0,0,0,75.59,75.59,75.59,0,0,0,0.858974101638422,"married","male","master",3.97001276724041,"no",40
"a_1688853596241950",62.99,1,1,0,0,0,0,0,0,0,0,0,0,62.99,62.99,62.99,0,0,0,3.97185689762793,"married","female","undergraduate",14.2198768630624,"no",35
"a_1688853596242710",59.99,1,0,0,0,0,0,0,0,0,0,0,0,59.99,59.99,59.99,0,0,0,3.90047565280274,"married","male","middle_school",-13.1651453021914,"no",41
"a_1688853596344290",63.74,1,1,0,0,0,0,0,0,0,0,0,0,63.74,63.74,63.74,0,0,0,1.34179506608378,"single","female","master",7.19455935992301,"no",33
"a_1688853596364100",63.95,1,0,0,0,0,0,0,0,1,0,0,0,63.95,63.95,63.95,0,0,0,1.59835747086629,"married","male","master",-2.1861832216382,"no",46
"a_1688853601729790",148.74,1,0,0,0,0,0,0,0,0,0,0,0,148.74,148.74,148.74,0,0,0,9.42005264000036,"single","female","polytechnics",6.84550374746323,"no",34
"a_1688853605593460",176.66415,1,1,0,0,0,0,0,0,0,0,0,0,176.66415,176.66415,176.66415,0,0,0,7.1992525950335,"single","female","polytechnics",-18.224330432713,"no",27
"a_1688853607037820",187.3442,1,0,0,0,0,0,0,1,0,0,0,0,187.3442,187.3442,187.3442,0,0,0,-13.0812282842482,"married","male","undergraduate",-7.43244487792253,"no",45
"a_1688853608143530",124.95,1,1,0,0,0,0,0,0,0,0,0,0,124.95,124.95,124.95,0,0,0,-1.3196588129662,"married","male","master",7.12173834443092,"no",39
"a_1688853609274750",173.223251,1,0,0,1,0,0,0,0,0,0,0,0,173.223251,173.223251,173.223251,0,0,0,4.42990847927984,"single","male","undergraduate",13.3597472123802,"no",27
"a_1688853614493000",229.099044,1,0,0,0,0,0,0,1,0,0,0,0,229.099044,229.099044,229.099044,0,0,0,5.41053374696244,"married","female","high_school",3.45781805925071,"no",39
"a_1688853615585180",155.037042,1,0,0,0,0,0,0,0,0,0,0,0,155.037042,155.037042,155.037042,0,0,0,7.4880944210859,"single","male","undergraduate",-19.1192944720387,"no",35
"a_1688853615677770",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,-0.040980949917808,"single","male","undergraduate",4.50676113367081,"no",30
"a_1688853616524330",141.39,1,0,0,0,0,0,0,0,1,0,0,0,141.39,141.39,141.39,0,0,0,6.94080395627953,"married","female","undergraduate",17.4517743568867,"no",34
"a_1688853616545770",146.99,1,1,0,0,0,0,0,0,0,0,0,0,146.99,146.99,146.99,0,0,0,-5.62061033157073,"single","male","undergraduate",6.0607547685504,"no",28
"a_1688853616760820",541.24,1,1,0,0,0,0,0,0,0,0,0,0,541.24,541.24,541.24,0,0,0,11.2402535343431,"married","male","master",-12.3033906705678,"no",36
"a_1688853617008660",238.14,1,0,0,0,0,0,0,0,0,1,0,0,238.14,238.14,238.14,0,0,0,-0.15179388086684,"single","male","undergraduate",15.9327376261353,"no",38
"a_1688853618394650",64.94,1,0,0,0,0,0,0,0,0,0,0,0,64.94,64.94,64.94,0,0,0,8.08928017285932,"married","male","undergraduate",-18.7779996544123,"no",46
"a_1688853618787120",118.24,1,0,0,0,0,0,0,0,0,0,0,0,118.24,118.24,118.24,0,0,0,6.83843212249782,"married","male","high_school",10.835604025051,"no",49
"a_1688853623503000",21.89,1,0,0,0,0,0,0,0,0,0,0,0,21.89,21.89,21.89,0,0,0,-5.81882287624851,"single","male","polytechnics",-5.47837811522186,"no",34
"a_1688853624907010",199.75424,1,1,0,0,0,0,0,0,0,0,0,0,199.75424,199.75424,199.75424,0,0,0,5.70960153213888,"married","female","master",-6.8837240152061,"no",48
"a_1688853625147130",8.895008,6,0.5,0,0,0,0,0,0,0,0.166666666666667,0,0,1.48250133333333,1.531108,1.458198,20.4,48,0,3.19842539553251,"married","male","master",6.63403573445976,"no",71
"a_1688853625595720",133.914639,1,1,0,0,0,0,0,0,0,0,0,0,133.914639,133.914639,133.914639,0,0,0,3.62115993899014,"married","male","undergraduate",-3.35224944166839,"no",36
"a_1688853632158990",173.223251,1,0,0,0,0,0,1,0,0,0,0,0,173.223251,173.223251,173.223251,0,0,0,12.2791491993098,"single","female","undergraduate",8.87124299071729,"no",32
"a_1688853633815290",503.67,1,0,0,0,0,0,0,0,0,0,0,0,503.67,503.67,503.67,0,0,0,7.14199785347935,"married","male","undergraduate",3.48770305514336,"no",43
"a_1688853636380030",362.5582,1,1,0,0,0,0,0,0,0,0,0,0,362.5582,362.5582,362.5582,0,0,0,3.03872648396995,"married","male","undergraduate",-8.84533569216728,"no",35
"a_1688853638847780",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1799875373859,"married","male","master",0.121039673686028,"no",54
"a_1688853640529250",120.10945,1,0,0,0,1,0,0,0,0,0,0,0,120.10945,120.10945,120.10945,0,0,0,4.97002592338622,"single","female","undergraduate",-13.4108775109053,"no",29
"a_1688853642401160",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,3.8517688991148,"married","male","master",-16.2407646607608,"no",37
"a_1688853644049910",4.99,1,0,0,0,0,0,0,0,0,0,1,0,4.99,4.99,4.99,0,0,0,9.59109342045803,"single","male","master",4.60743814706802,"no",34
"a_1688853645106230",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.29082532044873,"married","male","undergraduate",17.9751588124782,"no",59
"a_1688853647511030",235.39,1,0,0,0,1,0,0,0,0,0,0,0,235.39,235.39,235.39,0,0,0,3.69827339529339,"married","male","undergraduate",-12.049318542704,"no",33
"a_1688853650200460",9.36721,5,0.4,0,0,0,0,0,0.2,0,0,0,0,1.873442,1.873442,1.873442,21.5,41,2,-0.289522018308751,"single","male","polytechnics",19.6205100882798,"no",32
"a_1688853650528850",5.34,1,0,0,0,0,0,0,1,0,0,0,0,5.34,5.34,5.34,0,0,0,-7.37032409278303,"married","male","undergraduate",-7.92396517470479,"no",41
"a_1688853651482040",187.3442,1,1,0,0,0,0,0,0,0,0,0,0,187.3442,187.3442,187.3442,0,0,0,-2.25866842783615,"married","male","undergraduate",0.225837025791407,"no",58
"a_1688853654936330",5.3,1,0,0,0,0,0,1,0,0,0,0,0,5.3,5.3,5.3,0,0,0,-0.368557547874749,"married","male","polytechnics",8.96213536150753,"no",37
"a_1688853658814750",160.3882,1,1,0,0,0,0,0,0,0,0,0,0,160.3882,160.3882,160.3882,0,0,0,4.88034918132517,"single","male","undergraduate",18.1505634076893,"no",31
"a_1688853659532890",59.99,1,1,0,0,0,0,0,0,0,0,0,0,59.99,59.99,59.99,0,0,0,-0.180746269004419,"married","male","undergraduate",12.9206318221986,"no",45
"a_1688853659764410",4.307173,1,0,0,0,0,0,0,1,0,0,0,0,4.307173,4.307173,4.307173,0,0,0,-1.82992423345521,"single","female","master",-16.3810149300843,"no",30
"a_1688853661659730",238.14,1,1,0,0,0,0,0,0,0,0,0,0,238.14,238.14,238.14,0,0,0,1.23897114570905,"married","male","polytechnics",2.81176714226604,"no",38
"a_1688853662723570",806.0724,1,0,0,0,0,0,0,0,1,0,0,0,806.0724,806.0724,806.0724,0,0,0,-1.63851886453107,"married","male","undergraduate",-16.7123689781874,"no",33
"a_1688853662777710",20.78,1,0,0,0,0,0,0,1,0,0,0,0,20.78,20.78,20.78,0,0,0,5.49194548430387,"single","male","undergraduate",-16.9201711844653,"no",30
"a_1688853664176020",96.504869,1,1,0,0,0,0,0,0,0,0,0,0,96.504869,96.504869,96.504869,0,0,0,7.21984803175554,"single","male","master",26137.1066013854,"yes",33
"a_1688853666432620",238.14,1,1,0,0,0,0,0,0,0,0,0,0,238.14,238.14,238.14,0,0,0,4.01951342424564,"married","male","undergraduate",-0.981463016942143,"no",68
"a_1688853666478800",346.462251,1,0,0,0,0,0,1,0,0,0,0,0,346.462251,346.462251,346.462251,0,0,0,17.4799046889376,"single","female","polytechnics",-8.20725612342358,"yes",31
"a_1688853668252100",173.223251,1,1,0,0,0,0,0,0,0,0,0,0,173.223251,173.223251,173.223251,0,0,0,1.87884152798355,"single","male","master",-5.96119843423367,"no",33
"a_1688853669943660",218.98411,1,1,0,0,0,0,0,0,0,0,0,0,218.98411,218.98411,218.98411,0,0,0,4.4002339633042,"married","male","undergraduate",2.02313066460192,"no",50
"a_1688853670074720",9.99,1,1,0,0,0,0,0,0,0,0,0,0,9.99,9.99,9.99,0,0,0,-6.26178338327166,"single","male","polytechnics",7.89497439749539,"no",29
"a_1688853676590080",27.24,1,0,0,0,0,0,0,0,0,0,0,1,27.24,27.24,27.24,0,0,0,0.471784496000036,"married","female","undergraduate",11.6177177615464,"no",48
"a_1688853676955720",4.99,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,4.99,0,0,0,3.4582686765762,"married","male","undergraduate",-6.64579470641911,"no",43
"a_1688853677778260",9.99,1,0,0,0,0,0,1,0,0,0,0,0,9.99,9.99,9.99,0,0,0,-1.85141970958468,"married","female","undergraduate",-11.5188794303685,"no",46
"a_1688853686765590",130.64,1,1,0,0,0,0,0,0,0,0,0,0,130.64,130.64,130.64,0,0,0,3.59003000600636,"single","female","undergraduate",-11.8376555386931,"no",33
"a_1688853689679140",133.55,1,0,0,0,0,0,0,0,1,0,0,0,133.55,133.55,133.55,0,0,0,-7.90000584753696,"single","male","polytechnics",18.6986957024783,"no",32
"a_1688853690743350",236.21,1,0,0,0,0,0,0,0,0,0,0,1,236.21,236.21,236.21,0,0,0,5.5191661232654,"single","male","master",19.3682841025293,"yes",30
"a_1688853690762070",241.44,1,0,0,0,0,0,0,0,0,0,0,0,241.44,241.44,241.44,0,0,0,7.22937864131481,"single","male","undergraduate",12.6802355516702,"no",33
"a_1688853690999910",16,1,1,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,14.4985477663884,"single","male","polytechnics",-11.9685500208288,"no",31
"a_1688853691153650",439.98,1,1,0,0,0,0,0,0,0,0,0,0,439.98,439.98,439.98,0,0,0,4.16197870787513,"married","male","undergraduate",11.5681517589837,"no",62
"a_1688853691856610",27.19,1,1,0,0,0,0,0,0,0,0,0,0,27.19,27.19,27.19,0,0,0,-3.19054987211525,"single","male","undergraduate",-2.04409128986299,"no",29
"a_1688853692072690",145.59,1,1,0,0,0,0,0,0,0,0,0,0,145.59,145.59,145.59,0,0,0,-8.44869253097009,"single","male","undergraduate",-19.6647776849568,"no",27
"a_1688853692762860",31.350047,1,0,0,0,0,0,0,0,0,0,1,0,31.350047,31.350047,31.350047,0,0,0,9.61029208396189,"single","male","master",-7.16045377776027,"no",36
"a_1688853692989850",34.506895,1,0,0,0,0,0,1,0,0,0,0,0,34.506895,34.506895,34.506895,0,0,0,-4.08828321857192,"married","male","undergraduate",13.7512648850679,"no",35
"a_1688853694516460",237.48,1,1,0,0,0,0,0,0,0,0,0,0,237.48,237.48,237.48,0,0,0,6.04838325653877,"single","male","high_school",4.78241165168583,"no",29
"a_1688853694869370",106.99,1,0,0,0,0,0,0,0,0,1,0,0,106.99,106.99,106.99,0,0,0,12.2202512152949,"married","male","undergraduate",7.72198809310794,"no",57
"a_1688853695144220",1006.3611,1,1,0,0,0,0,0,0,0,0,0,0,1006.3611,1006.3611,1006.3611,0,0,0,10.9913292156924,"married","male","undergraduate",-19.3362279888242,"no",44
"a_1688853695277170",147.69,1,0,0,0,0,0,0,0,0,0,0,0,147.69,147.69,147.69,0,0,0,3.89801942369062,"married","male","master",19.7671940922737,"no",36
"a_1688853696832130",235.39,1,1,0,0,0,0,0,0,0,0,0,0,235.39,235.39,235.39,0,0,0,3.30975972622354,"married","female","undergraduate",16.7414510529488,"no",42
"a_1688853697839220",105.99,1,0,0,0,0,0,0,0,0,0,0,0,105.99,105.99,105.99,0,0,0,8.05812116540969,"single","male","master",-5.32192415557802,"no",35
"a_1688853699040660",106.99,1,0,0,0,0,0,0,0,0,1,0,0,106.99,106.99,106.99,0,0,0,5.56180889162049,"single","male","undergraduate",7.54710350185633,"no",32
"a_1688853703823300",762.35,1,0,0,0,0,0,0,0,0,0,0,0,762.35,762.35,762.35,0,0,0,-3.85055046580639,"married","male","undergraduate",-2.78066530823708,"no",41
"a_1688853704212560",148.39788,1,1,0,0,0,0,0,0,0,0,0,0,148.39788,148.39788,148.39788,0,0,0,-4.22039208184369,"married","male","high_school",-4.33041948825121,"no",60
"a_1688853716618700",143.49,1,0,0,0,0,0,0,0,0,0,0,0,143.49,143.49,143.49,0,0,0,6.81816460331436,"single","female","undergraduate",-12.170331068337,"no",37
"a_1688853717159470",4315.76,1,1,0,0,0,0,0,0,0,0,0,0,4315.76,4315.76,4315.76,0,0,0,8.06037054469716,"single","male","undergraduate",-13.9841157663614,"no",32
"a_1688853717309560",64.19,1,0,0,0,0,0,0,0,1,0,0,0,64.19,64.19,64.19,0,0,0,1.77133093517181,"single","female","master",-7.33683014288545,"no",32
"a_1688853717980200",63.59,1,1,0,0,0,0,0,0,0,0,0,0,63.59,63.59,63.59,0,0,0,6.25104164703656,"married","male","undergraduate",8.55821192264557,"no",40
"a_1688853719773310",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,-3.55843259060569,"single","female","undergraduate",3.33515936508775,"no",26
"a_1688853719906410",106.4762,1,0,0,0,1,0,0,0,0,0,0,0,106.4762,106.4762,106.4762,0,0,0,-5.2911921003079,"single","male","polytechnics",14.5424987562001,"no",29
"a_1759220755743140",159.159943,1,0,0,0,0,0,0,0,0,0,0,1,159.159943,159.159943,159.159943,0,0,0,-0.310838971657678,"married","male","undergraduate",1.42930638045073,"no",33
"a_1759220756188970",697.676646,1,0,0,0,0,0,0,0,0,1,0,0,697.676646,697.676646,697.676646,0,0,0,4.76828535170201,"married","male","polytechnics",-3.92258629202843,"no",44
"a_1759220758926670",153.29,1,0,0,0,0,0,0,0,0,0,0,0,153.29,153.29,153.29,0,0,0,-3.69885243923496,"single","male","undergraduate",13.9075922872871,"no",33
"a_1759220759908950",26.942522,1,1,0,0,0,0,0,0,0,0,0,0,26.942522,26.942522,26.942522,0,0,0,-3.07137059033476,"married","male","master",15.6662932410836,"no",48
"a_1759220759981130",5.26,1,0,0,0,0,0,1,0,0,0,0,0,5.26,5.26,5.26,0,0,0,1.6794956852207,"married","male","master",10.3674384579062,"no",66
"a_1759220767424060",151.54,1,1,0,0,0,0,0,0,0,0,0,0,151.54,151.54,151.54,0,0,0,0.0388662070101129,"single","female","undergraduate",-0.659971181303263,"no",35
"a_1759220773196950",1623.17,1,0,0,0,0,0,0,0,1,0,0,0,1623.17,1623.17,1623.17,0,0,0,2.00957527301833,"married","male","master",19.9393633380532,"no",36
"a_1759220773566880",547.49,1,0,0,0,0,0,0,0,0,0,0,0,547.49,547.49,547.49,0,0,0,10.5890430263234,"married","male","undergraduate",-7.00173574499786,"no",39
"a_1759220775182680",80.79,1,0,0,0,0,0,0,0,0,1,0,0,80.79,80.79,80.79,0,0,0,-1.19962713478878,"married","male","polytechnics",12.1822154894471,"no",38
"a_1759220791007970",100.74225,1,0,0,0,0,0,0,0,0,0,0,0,100.74225,100.74225,100.74225,0,0,0,-1.91183876833413,"single","female","master",2.13505250401795,"no",32
"a_1759220799359710",103.48965,1,0,0,0,0,0,1,0,0,0,0,0,103.48965,103.48965,103.48965,0,0,0,14.1014158907793,"single","male","undergraduate",16.45591981709,"no",39
"a_1759220804309310",656.95233,1,1,0,0,0,0,0,0,0,0,0,0,656.95233,656.95233,656.95233,0,0,0,1.52995380628202,"married","male","undergraduate",-4.72615282051265,"no",55
"a_1759220809871390",83.19,1,0,0,0,0,0,0,0,0,1,0,0,83.19,83.19,83.19,0,0,0,6.69069149617758,"married","female","undergraduate",-6.54015290550888,"no",37
"a_1759220810659620",109.99,1,0,0,0,0,0,0,0,0,0,1,0,109.99,109.99,109.99,0,0,0,-2.87138727429789,"single","male","undergraduate",-16.7642411030829,"no",30
"a_1759220815317970",4.99,1,0,0,0,0,0,0,0,0,0,0,1,4.99,4.99,4.99,0,0,0,6.05916257953644,"married","male","master",17.5803266186267,"no",40
"a_1759220816309820",10.69,1,0,0,0,0,0,0,0,0,0,0,0,10.69,10.69,10.69,0,0,0,11.9518689394342,"married","male","undergraduate",-3.97512633353472,"no",33
"a_1759220816494610",4.99,1,1,0,0,0,0,0,0,0,0,0,0,4.99,4.99,4.99,0,0,0,1.65976860018261,"single","male","master",-6.06279810890555,"no",33
"a_1759220822234690",151.36,1,1,0,0,0,0,0,0,0,0,0,0,151.36,151.36,151.36,0,0,0,0.730808642840944,"married","male","undergraduate",10.4791695997119,"no",55
"a_1759220822362470",9.99,1,0,0,0,0,0,0,0,1,0,0,0,9.99,9.99,9.99,0,0,0,6.848178093642,"married","male","undergraduate",-2.49775416217744,"no",42
"a_1759220828725050",346.462251,1,0,0,0,0,0,0,0,0,0,0,0,346.462251,346.462251,346.462251,0,0,0,7.75159069987293,"single","male","undergraduate",-13.7002906482667,"no",28
"a_1759220831402870",139.99,1,0,0,0,0,0,0,0,1,0,0,0,139.99,139.99,139.99,0,0,0,5.24103821918275,"single","male","master",2.06354793161154,"no",31
"a_1759220831905210",630.166619,1,0,0,0,0,0,0,1,0,0,0,0,630.166619,630.166619,630.166619,0,0,0,5.95988234383333,"single","male","undergraduate",4.52781797386706,"no",34
"a_1759220848708230",79.99,1,0,0,0,0,0,1,0,0,0,0,0,79.99,79.99,79.99,0,0,0,4.05078755412251,"single","female","undergraduate",5.42623585090041,"no",27
"a_1759220848925630",17.507922,1,1,0,0,0,0,0,0,0,0,0,0,17.507922,17.507922,17.507922,0,0,0,-2.57070907641202,"married","male","undergraduate",5.73341603390872,"no",58
"a_1759220849069120",151.54,1,0,0,0,0,0,0,0,0,0,0,0,151.54,151.54,151.54,0,0,0,-11.0617713144775,"married","male","middle_school",-5.54479587823153,"no",41
"a_1759220851033920",10.94,1,1,0,0,0,0,0,0,0,0,0,0,10.94,10.94,10.94,0,0,0,-3.05956310966611,"single","male","undergraduate",-2.20806497149169,"no",32
"a_1759220852294830",63.74,1,0,0,0,0,0,0,0,0,0,0,1,63.74,63.74,63.74,0,0,0,3.39183960230555,"married","female","polytechnics",-6.80171128362417,"no",48
"a_1759220860330260",139.99,1,1,0,0,0,0,0,0,0,0,0,0,139.99,139.99,139.99,0,0,0,-4.10866528653074,"single","male","undergraduate",-17.4238936323673,"no",33
"a_1759220863694680",86.59,1,1,0,0,0,0,0,0,0,0,0,0,86.59,86.59,86.59,0,0,0,8.72998567684274,"married","male","master",-13.0967043433338,"no",50
"a_1759220866677740",296.00195,1,0,1,0,0,0,0,0,0,0,0,0,296.00195,296.00195,296.00195,0,0,0,-3.47029100347497,"married","male","undergraduate",16.7987170629203,"no",47
"a_1759220867999380",677.191251,1,0,0,0,0,0,1,0,0,0,0,0,677.191251,677.191251,677.191251,0,0,0,0.439652744583786,"married","male","undergraduate",11.4747432433069,"no",38
